gene	sym	Variance
ENSG00000139722	VPS37B	0.0855731640027813
ENSG00000139725	RHOF	0.212632829938182
ENSG00000139726	DENR	0.111411656037952
ENSG00000139734	DIAPH3	4.85929083585254e-05
ENSG00000139737	SLAIN1	0.00963882044211775
ENSG00000139746	RBM26	0.079563338772744
ENSG00000139767	SRRM4	5.57881377281078e-05
ENSG00000139793	MBNL2	0.0192718962016506
ENSG00000139826	ABHD13	0.0410052805300565
ENSG00000139832	RAB20	0.00810204069825193
ENSG00000139835	GRTP1	0.000781903131788151
ENSG00000139842	CUL4A	0.0503261003152611
ENSG00000139880	CDH24	0.000193538776027018
ENSG00000139890	REM2	0.00455903735342091
ENSG00000139899	CBLN3	0.00187890402396118
ENSG00000139910	NOVA1	0.000512887861212196
ENSG00000139914	FITM1	0.00171042682232984
ENSG00000139921	TMX1	0.0889066761804769
ENSG00000139926	FRMD6	0.000126331331535232
ENSG00000139946	PELI2	0.0108402006158413
ENSG00000139970	RTN1	0.00928020818312434
ENSG00000139971	C14orf37	0.00204137988446897
ENSG00000139973	SYT16	0.000134015674329761
ENSG00000139974	SLC38A6	0.0114845045478996
ENSG00000139977	NAA30	0.0194680651890055
ENSG00000139990	DCAF5	0.0546991133198671
ENSG00000139998	RAB15	0.00108898549071521
ENSG00000140006	WDR89	0.0203376515252027
ENSG00000140009	ESR2	0.00271143707845568
ENSG00000140022	STON2	0.00296989912702758
ENSG00000140025	EFCAB11	0.00403579801936804
ENSG00000140030	GPR65	0.172608623325957
ENSG00000140043	PTGR2	0.00660022112722125
ENSG00000140044	JDP2	0.00819048406980157
ENSG00000140057	AK7	2.51838425282282e-05
ENSG00000140090	SLC24A4	0.015274956872626
ENSG00000140092	FBLN5	0.0763466144824741
ENSG00000140104	C14orf79	0.000537378541689196
ENSG00000140105	WARS	0.0567846899390443
ENSG00000140153	WDR20	0.0321552336721543
ENSG00000140157	NIPA2	0.0539306747987854
ENSG00000140199	SLC12A6	0.0391121038805585
ENSG00000140259	MFAP1	0.0266319198046795
ENSG00000140262	TCF12	0.0197187404587155
ENSG00000140263	SORD	0.0100957157279224
ENSG00000140264	SERF2	0.752929692901601
ENSG00000140265	ZSCAN29	0.00799541163531868
ENSG00000140279	DUOX2	0.00022304791379006
ENSG00000140280	LYSMD2	0.0958438158634518
ENSG00000140284	SLC27A2	0.000590035963631141
ENSG00000140285	FGF7	0.00599705242631866
ENSG00000140287	HDC	0.000435226087803794
ENSG00000140297	GCNT3	0.000107340863223376
ENSG00000140299	BNIP2	0.138383700251116
ENSG00000140307	GTF2A2	0.135742762928626
ENSG00000140319	SRP14	0.550005651117576
ENSG00000140320	BAHD1	0.00816846255850506
ENSG00000140323	DISP2	0.0020661592357461
ENSG00000140326	CDAN1	0.00416366864995941
ENSG00000140332	TLE3	0.0522874605968064
ENSG00000140350	ANP32A	0.150454857580831
ENSG00000140365	COMMD4	0.0430675467194962
ENSG00000140367	UBE2Q2	0.0658431981147315
ENSG00000140368	PSTPIP1	0.0985474448949172
ENSG00000140374	ETFA	0.100837868075425
ENSG00000140379	BCL2A1	0.0937165896645971
ENSG00000140382	HMG20A	0.0208865929014123
ENSG00000140386	SCAPER	0.0434102649174046
ENSG00000140391	TSPAN3	0.0530445659518975
ENSG00000140395	WDR61	0.0698955497681025
ENSG00000140396	NCOA2	0.0245111656855075
ENSG00000140398	NEIL1	0.0418248588717009
ENSG00000140400	MAN2C1	0.0390760483098742
ENSG00000140403	DNAJA4	0.00594188274984948
ENSG00000140406	MESDC1	0.0589944343950618
ENSG00000140416	TPM1	0.0243084025551531
ENSG00000140443	IGF1R	0.011652505259592
ENSG00000140450	ARRDC4	0.00682039320648436
ENSG00000140451	PIF1	0.00603285493587147
ENSG00000140455	USP3	0.0794581932258154
ENSG00000140463	BBS4	0.0129175878993523
ENSG00000140464	PML	0.0393958759700154
ENSG00000140465	CYP1A1	0.000125730331642459
ENSG00000140470	ADAMTS17	0.00088342251176482
ENSG00000140471	LINS1	0.0493518787645152
ENSG00000140474	ULK3	0.0375117105769531
ENSG00000140479	PCSK6	0.00113649364275759
ENSG00000140488	CELF6	8.84631670675964e-05
ENSG00000140497	SCAMP2	0.107963378088104
ENSG00000140511	HAPLN3	0.0311422117352351
ENSG00000140521	POLG	0.0338057956668184
ENSG00000140525	FANCI	0.00373945159702626
ENSG00000140526	ABHD2	0.0302381139293494
ENSG00000140527	WDR93	0.000517228268063379
ENSG00000140538	NTRK3	6.55377523428099e-05
ENSG00000140543	DET1	0.00628094206315787
ENSG00000140545	MFGE8	0.0281464689885684
ENSG00000140548	ZNF710	0.00458898164929993
ENSG00000140553	UNC45A	0.0454296898878709
ENSG00000140563	MCTP2	0.0372086282003219
ENSG00000140564	FURIN	0.0212660245994665
ENSG00000140575	IQGAP1	0.211105221284754
ENSG00000140577	CRTC3	0.0819191555987224
ENSG00000140598	EFTUD1	0.00961731942011232
ENSG00000140600	SH3GL3	6.07881645139333e-05
ENSG00000140612	SEC11A	0.302188097371441
ENSG00000140623	SEPT12	6.26794907311943e-05
ENSG00000140632	GLYR1	0.0469208721337749
ENSG00000140650	PMM2	0.00948330819070776
ENSG00000140675	SLC5A2	0.00240514537717147
ENSG00000140678	ITGAX	0.0270218908129421
ENSG00000140682	TGFB1I1	0.00189608455570456
ENSG00000140688	C16orf58	0.0161689001819159
ENSG00000140691	ARMC5	0.0121688669205628
ENSG00000140694	PARN	0.0295187504207662
ENSG00000140718	FTO	0.0134483690759187
ENSG00000140740	UQCRC2	0.221288009018511
ENSG00000140743	CDR2	0.0239987184813909
ENSG00000140749	IGSF6	0.031259291142026
ENSG00000140750	ARHGAP17	0.0291803354536803
ENSG00000140795	MYLK3	0.000831514855324701
ENSG00000140807	NKD1	0.001444418275068
ENSG00000140829	DHX38	0.0259028786516527
ENSG00000140830	TXNL4B	0.0157033535999524
ENSG00000140832	MARVELD3	0.00058388726220537
ENSG00000140836	ZFHX3	0.00878126549257534
ENSG00000140839	CLEC18B	5.681169983989e-05
ENSG00000140848	CPNE2	0.0232200690718424
ENSG00000140853	NLRC5	0.0663331043653577
ENSG00000140854	KATNB1	0.022734849776853
ENSG00000140859	KIFC3	0.00692042923376397
ENSG00000140873	ADAMTS18	0.000182995874374569
ENSG00000140876	NUDT7	0.0133110484102733
ENSG00000140905	GCSH	0.0402480150940407
ENSG00000140931	CMTM3	0.135370461048925
ENSG00000140932	CMTM2	0.00552063843384416
ENSG00000140939	NOL3	0.00155563201473739
ENSG00000140941	MAP1LC3B	0.184743576533192
ENSG00000140943	MBTPS1	0.0413107526749638
ENSG00000140945	CDH13	0.000256569299903495
ENSG00000140948	ZCCHC14	0.00491104032906086
ENSG00000140950	TLDC1	0.00832434989825214
ENSG00000140961	OSGIN1	0.00104067222640325
ENSG00000140968	IRF8	0.134545058518971
ENSG00000140983	RHOT2	0.0745437318669118
ENSG00000140986	RPL3L	6.41115374556609e-05
ENSG00000140987	ZSCAN32	0.0122220950321338
ENSG00000140988	RPS2	0.296330344071664
ENSG00000140990	NDUFB10	0.25642574836942
ENSG00000140992	PDPK1	0.0405213443730933
ENSG00000140993	TIGD7	0.00564239603538576
ENSG00000140995	DEF8	0.0379688458525802
ENSG00000141002	TCF25	0.273051423742997
ENSG00000141012	GALNS	0.0153329651491396
ENSG00000141013	GAS8	0.0021421121946734
ENSG00000141026	MED9	0.0166572255322664
ENSG00000141027	NCOR1	0.203391513079866
ENSG00000141030	COPS3	0.0733861260828522
ENSG00000141034	GID4	0.0124579290185936
ENSG00000141040	ZNF287	0.00790079431071837
ENSG00000141068	KSR1	0.00665057358349987
ENSG00000141076	UTP4	0.0310792583519288
ENSG00000141084	RANBP10	0.00609071760804849
ENSG00000141086	CTRL	0.00158985843239923
ENSG00000141096	DPEP3	0.000970512309351341
ENSG00000141098	GFOD2	0.0137332983982329
ENSG00000141101	NOB1	0.0809764146409451
ENSG00000141127	PRPSAP2	0.0515331668014544
ENSG00000141161	UNC45B	0.00216061018961126
ENSG00000141179	PCTP	0.0104625442221173
ENSG00000141198	TOM1L1	0.000460731231145516
ENSG00000141219	C17orf80	0.00931356086445098
ENSG00000141232	TOB1	0.133213704698453
ENSG00000141252	VPS53	0.0470889071741662
ENSG00000141255	SPATA22	0.000410885407636499
ENSG00000141258	SGSM2	0.0144182360790336
ENSG00000141279	NPEPPS	0.0545740607613387
ENSG00000141293	SKAP1	0.1734326740357
ENSG00000141294	LRRC46	0.000972849202963805
ENSG00000141295	SCRN2	0.0522249387186195
ENSG00000141298	SSH2	0.0957259387617687
ENSG00000141316	SPACA3	1.72969518258246e-06
ENSG00000141337	ARSG	0.0376577685777864
ENSG00000141338	ABCA8	8.71902279113505e-06
ENSG00000141349	G6PC3	0.0194692773495032
ENSG00000141367	CLTC	0.0555841367382233
ENSG00000141371	C17orf64	0.000334595660116608
ENSG00000141376	BCAS3	0.0156340403332735
ENSG00000141378	PTRH2	0.0123829040222582
ENSG00000141380	SS18	0.0447328111435265
ENSG00000141384	TAF4B	0.00789147671057451
ENSG00000141385	AFG3L2	0.0483675995687312
ENSG00000141391	PRELID3A	0.000786320468131998
ENSG00000141401	IMPA2	0.0134796068815817
ENSG00000141404	GNAL	0.00287219715014953
ENSG00000141424	SLC39A6	0.0240563097326594
ENSG00000141425	RPRD1A	0.0561909742035812
ENSG00000141428	C18orf21	0.0294159527275858
ENSG00000141429	GALNT1	0.0368606066965785
ENSG00000141431	ASXL3	0.000127032192443761
ENSG00000141441	GAREM1	0.000145093736084384
ENSG00000141446	ESCO1	0.0300321027270481
ENSG00000141447	OSBPL1A	0.00406402538215849
ENSG00000141448	GATA6	0.000413243585121065
ENSG00000141449	GREB1L	0.000662778257088927
ENSG00000141452	C18orf8	0.0302306435378805
ENSG00000141456	PELP1	0.0226861846189794
ENSG00000141458	NPC1	0.0200958440010506
ENSG00000141469	SLC14A1	0.00622170754556654
ENSG00000141480	ARRB2	0.236299637485675
ENSG00000141485	SLC13A5	0.000583079504158351
ENSG00000141497	ZMYND15	0.00144683510580415
ENSG00000141499	WRAP53	0.0174418566761773
ENSG00000141503	MINK1	0.0176983769434769
ENSG00000141504	SAT2	0.119765957839035
ENSG00000141505	ASGR1	0.0332895690627079
ENSG00000141506	PIK3R5	0.0332146874519972
ENSG00000141510	TP53	0.050629721636838
ENSG00000141519	CCDC40	0.000667351689465562
ENSG00000141522	ARHGDIA	0.272558776389293
ENSG00000141524	TMC6	0.17819748993445
ENSG00000141526	SLC16A3	0.0477014374270634
ENSG00000141527	CARD14	0.00050477887138544
ENSG00000141540	TTYH2	0.00592437026131334
ENSG00000141542	RAB40B	0.008139991777279
ENSG00000141543	EIF4A3	0.048704902217517
ENSG00000141551	CSNK1D	0.0985814624244324
ENSG00000141552	ANAPC11	0.205432096824093
ENSG00000141556	TBCD	0.0310769371722745
ENSG00000141560	FN3KRP	0.0279753796861004
ENSG00000141562	NARF	0.0803335968296157
ENSG00000141564	RPTOR	0.0102245870776723
ENSG00000141568	FOXK2	0.0116454618012997
ENSG00000141569	TRIM65	0.0160533584353081
ENSG00000141570	CBX8	0.00514492406536943
ENSG00000141574	SECTM1	0.0155337506126712
ENSG00000141576	RNF157	0.026432700412556
ENSG00000141577	CEP131	0.00613465888897481
ENSG00000141580	WDR45B	0.0695909880362673
ENSG00000141582	CBX4	0.0260215152938385
ENSG00000141622	RNF165	0.00755515317248351
ENSG00000141627	DYM	0.0370934182726645
ENSG00000141642	ELAC1	0.0189766396549039
ENSG00000141644	MBD1	0.0357877640444482
ENSG00000141646	SMAD4	0.0239291093757063
ENSG00000141655	TNFRSF11A	0.0010590439118437
ENSG00000141664	ZCCHC2	0.0128366164208105
ENSG00000141665	FBXO15	0.00104199934436427
ENSG00000141668	CBLN2	0.000104325742895015
ENSG00000141682	PMAIP1	0.0793205369053796
ENSG00000141696	P3H4	0.0111761516875657
ENSG00000141698	NT5C3B	0.0356235596592137
ENSG00000141699	FAM134C	0.051454436595462
ENSG00000141736	ERBB2	0.0089982592387236
ENSG00000141738	GRB7	0.000150693972154095
ENSG00000141741	MIEN1	0.160623043748242
ENSG00000141744	PNMT	0.000568156197926703
ENSG00000141748	ARL5C	0.00011424658017919
ENSG00000141750	STAC2	0.000566423268238639
ENSG00000141753	IGFBP4	0.0100833982464381
ENSG00000141756	FKBP10	0.000444671531954644
ENSG00000141759	TXNL4A	0.134408907194741
ENSG00000141837	CACNA1A	0.00474472292214161
ENSG00000141854	CTB-55O6.8	0.00553257914144214
ENSG00000141858	SAMD1	0.0109326373251578
ENSG00000141867	BRD4	0.092702176455654
ENSG00000141873	SLC39A3	0.0468378962050453
ENSG00000141905	NFIC	0.0415811873821441
ENSG00000141933	TPGS1	0.0917402803519677
ENSG00000141934	PLPP2	0.000941881133919734
ENSG00000141956	PRDM15	0.00373573357164651
ENSG00000141959	PFKL	0.0868482581715142
ENSG00000141965	FEM1A	0.0334242890732807
ENSG00000141968	VAV1	0.0497409988472756
ENSG00000141971	MVB12A	0.0517954549922497
ENSG00000141977	CIB3	1.77926017274117e-05
ENSG00000141985	SH3GL1	0.0375856617748661
ENSG00000141994	DUS3L	0.0228809218200237
ENSG00000142002	DPP9	0.0334619883959016
ENSG00000142039	CCDC97	0.0454275293891287
ENSG00000142046	TMEM91	0.0346318127105222
ENSG00000142065	ZFP14	0.0705490237474043
ENSG00000142082	SIRT3	0.0113938186609114
ENSG00000142089	IFITM3	0.258203068324265
ENSG00000142102	ATHL1	0.0547455206083855
ENSG00000142149	HUNK	0.000159441434907337
ENSG00000142156	COL6A1	0.00215600667009053
ENSG00000142166	IFNAR1	0.0556354257365412
ENSG00000142168	SOD1	0.407273750913575
ENSG00000142173	COL6A2	0.0545517988266974
ENSG00000142178	SIK1	0.0013004270058801
ENSG00000142185	TRPM2	0.00394185923384952
ENSG00000142186	SCYL1	0.0501908902419414
ENSG00000142188	TMEM50B	0.0783686002772967
ENSG00000142192	APP	0.0422385410933882
ENSG00000142197	DOPEY2	0.0300737894085455
ENSG00000142207	URB1	0.00629646525250706
ENSG00000142208	AKT1	0.0248467149326435
ENSG00000142224	IL19	6.33655822605387e-06
ENSG00000142227	EMP3	0.61185238559981
ENSG00000142230	SAE1	0.0728283011572782
ENSG00000142233	NTN5	0.000510776440653403
ENSG00000142235	LMTK3	0.00103241836052885
ENSG00000142252	GEMIN7	0.047087672505217
ENSG00000142279	WTIP	0.000762764125411969
ENSG00000142303	ADAMTS10	0.00945325469319755
ENSG00000142327	RNPEPL1	0.113059295206645
ENSG00000142330	CAPN10	0.0206471492353401
ENSG00000142347	MYO1F	0.50670411723175
ENSG00000142396	ERVK3-1	0.0185355707929296
ENSG00000142405	NLRP12	0.0071745386496855
ENSG00000142408	CACNG8	0.000511717685070482
ENSG00000142409	ZNF787	0.0125512776558311
ENSG00000142444	C19orf52	0.0305720674209271
ENSG00000142453	CARM1	0.00927271792473673
ENSG00000142459	EVI5L	0.00507548899233719
ENSG00000142494	SLC47A1	0.000395378945149787
ENSG00000142507	PSMB6	0.17520338829406
ENSG00000142512	SIGLEC10	0.0254015622394905
ENSG00000142528	ZNF473	0.00581510030595375
ENSG00000142530	FAM71E1	0.000404947505769126
ENSG00000142534	RPS11	0.554668289264141
ENSG00000142538	PTH2	0.000142657039134247
ENSG00000142541	RPL13A	0.220447982045805
ENSG00000142544	CTU1	0.0146132209816281
ENSG00000142546	NOSIP	0.614146415691677
ENSG00000142549	IGLON5	5.97103961136755e-05
ENSG00000142552	RCN3	0.00382286613793047
ENSG00000142556	ZNF614	0.00517993147357699
ENSG00000142583	SLC2A5	0.00138830742553609
ENSG00000142599	RERE	0.0377254577668155
ENSG00000142606	MMEL1	0.00452920625113385
ENSG00000142609	CFAP74	0.000692149661938843
ENSG00000142611	PRDM16	0.000128121160682974
ENSG00000142615	CELA2A	0.000118380488189863
ENSG00000142621	FHAD1	0.000584247646721121
ENSG00000142627	EPHA2	0.000245700545993098
ENSG00000142632	ARHGEF19	0.0130454782193341
ENSG00000142634	EFHD2	0.283155677295599
ENSG00000142655	PEX14	0.0231041060642939
ENSG00000142657	PGD	0.0731584203989933
ENSG00000142661	MYOM3	6.32956347557113e-05
ENSG00000142669	SH3BGRL3	1.16443229703882
ENSG00000142675	CNKSR1	0.00163379732326036
ENSG00000142676	RPL11	0.277710957617697
ENSG00000142684	ZNF593	0.0475290794013877
ENSG00000142686	C1orf216	0.0171424919269747
ENSG00000142687	KIAA0319L	0.0353593933898337
ENSG00000142694	EVA1B	0.0107617387093511
ENSG00000142731	PLK4	0.00125849446834
ENSG00000142733	MAP3K6	0.0123304802965389
ENSG00000142751	GPN2	0.0217488745184336
ENSG00000142765	SYTL1	0.21960107163463
ENSG00000142784	WDTC1	0.0359074669937349
ENSG00000142794	NBPF3	0.00411322937846829
ENSG00000142798	HSPG2	0.000859490826866338
ENSG00000142856	ITGB3BP	0.0484108575347147
ENSG00000142864	SERBP1	0.31469154192714
ENSG00000142867	BCL10	0.0320897814923036
ENSG00000142871	CYR61	6.01173424919454e-05
ENSG00000142875	PRKACB	0.0876858876059485
ENSG00000142892	PIGK	0.03427644062336
ENSG00000142920	AZIN2	0.00372668296780344
ENSG00000142937	RPS8	0.457495698874982
ENSG00000142945	KIF2C	0.000471856802048147
ENSG00000142949	PTPRF	0.00234305320597032
ENSG00000142959	BEST4	0.00164367753354684
ENSG00000142961	MOB3C	0.0115924588348231
ENSG00000142973	CYP4B1	6.71468223635454e-05
ENSG00000143013	LMO4	0.0658831076256182
ENSG00000143033	MTF2	0.105539519440334
ENSG00000143036	SLC44A3	0.000416553017512588
ENSG00000143061	IGSF3	2.13062735676469e-05
ENSG00000143067	ZNF697	0.00121151452184452
ENSG00000143079	CTTNBP2NL	0.000799887230818067
ENSG00000143093	STRIP1	0.0280736186801758
ENSG00000143106	PSMA5	0.14419474643191
ENSG00000143110	C1orf162	0.351466881613413
ENSG00000143119	CD53	0.383106121687205
ENSG00000143126	CELSR2	0.00100715087073067
ENSG00000143127	ITGA10	0.00251299865687112
ENSG00000143147	GPR161	0.000285700855125848
ENSG00000143149	ALDH9A1	0.0703344711205485
ENSG00000143153	ATP1B1	0.00570465119035197
ENSG00000143155	TIPRL	0.0624632164387232
ENSG00000143156	NME7	0.0161251385366484
ENSG00000143157	POGK	0.0302691046198075
ENSG00000143158	MPC2	0.122863483483604
ENSG00000143162	CREG1	0.0350484848755487
ENSG00000143164	DCAF6	0.0304095809946097
ENSG00000143167	GPA33	0.0112533953048885
ENSG00000143178	TBX19	0.0028604179118798
ENSG00000143179	UCK2	0.00455669505884672
ENSG00000143183	TMCO1	0.148523971701279
ENSG00000143184	XCL1	0.0256382661832007
ENSG00000143185	XCL2	0.0963994776071962
ENSG00000143190	POU2F1	0.0253190612339567
ENSG00000143194	MAEL	0.000443444694211499
ENSG00000143195	ILDR2	7.60382087616372e-05
ENSG00000143198	MGST3	0.151445372148535
ENSG00000143207	RFWD2	0.0443809864784617
ENSG00000143222	UFC1	0.269992203011491
ENSG00000143224	PPOX	0.0217424151979362
ENSG00000143226	FCGR2A	0.0353738096694705
ENSG00000143228	NUF2	0.00192740797104578
ENSG00000143248	RGS5	0.000483286805363633
ENSG00000143252	SDHC	0.15238751652275
ENSG00000143256	PFDN2	0.121574824811308
ENSG00000143257	NR1I3	0.0012956583936009
ENSG00000143258	USP21	0.00785353883469569
ENSG00000143294	PRCC	0.0519836981083774
ENSG00000143297	FCRL5	0.0149825343956695
ENSG00000143303	RRNAD1	0.0157558234818759
ENSG00000143314	MRPL24	0.0630898258862045
ENSG00000143315	PIGM	0.0147533960289464
ENSG00000143318	CASQ1	0.000103180752635034
ENSG00000143319	ISG20L2	0.0674834711541135
ENSG00000143320	CRABP2	0.000146962978774444
ENSG00000143321	HDGF	0.0565855679563918
ENSG00000143322	ABL2	0.0291273403584984
ENSG00000143324	XPR1	0.00937358344080981
ENSG00000143333	RGS16	0.00243490798435177
ENSG00000143337	TOR1AIP1	0.0459685143056892
ENSG00000143340	FAM163A	6.23635468703305e-05
ENSG00000143344	RGL1	0.00111598217043789
ENSG00000143353	LYPLAL1	0.0369392156766553
ENSG00000143363	PRUNE	0.0156302648222259
ENSG00000143365	RORC	0.00785532223205736
ENSG00000143367	TUFT1	0.00116448068456464
ENSG00000143368	SF3B4	0.0767448619902203
ENSG00000143369	ECM1	0.000218888493576109
ENSG00000143373	ZNF687	0.0113818303157727
ENSG00000143374	TARS2	0.015964822612785
ENSG00000143375	CGN	4.91093256161424e-05
ENSG00000143376	SNX27	0.0447126511132096
ENSG00000143379	SETDB1	0.0174951213855118
ENSG00000143382	ADAMTSL4	0.00391620465967206
ENSG00000143384	MCL1	0.358610333623871
ENSG00000143387	CTSK	0.00216715457675799
ENSG00000143390	RFX5	0.0341374530699051
ENSG00000143393	PI4KB	0.0475618873347486
ENSG00000143398	PIP5K1A	0.0198688813483397
ENSG00000143401	ANP32E	0.0905744653215564
ENSG00000143409	FAM63A	0.00918885736101604
ENSG00000143412	ANXA9	0.000233942009419606
ENSG00000143416	SELENBP1	0.000517582312013025
ENSG00000143418	CERS2	0.0658096571834036
ENSG00000143420	ENSA	0.219132970954886
ENSG00000143434	SEMA6C	0.00109081199139416
ENSG00000143436	MRPL9	0.100898946005068
ENSG00000143437	ARNT	0.0205407737144306
ENSG00000143442	POGZ	0.0403801627841264
ENSG00000143443	C1orf56	0.345099943749898
ENSG00000143450	OAZ3	0.000338386521047246
ENSG00000143452	HORMAD1	0.000363136893818907
ENSG00000143457	GOLPH3L	0.016374051129009
ENSG00000143458	GABPB2	0.041757218264636
ENSG00000143476	DTL	0.000120764389154284
ENSG00000143479	DYRK3	0.000146224723803578
ENSG00000143486	EIF2D	0.0639354818322471
ENSG00000143493	INTS7	0.0068148717790344
ENSG00000143494	VASH2	0.00123015405664699
ENSG00000143498	TAF1A	0.00842453613546437
ENSG00000143499	SMYD2	0.0339163173472631
ENSG00000143502	SUSD4	0.00431286715814587
ENSG00000143507	DUSP10	0.0176686144087793
ENSG00000143512	HHIPL2	0.000119569719073376
ENSG00000143514	TP53BP2	0.0114129039013863
ENSG00000143515	ATP8B2	0.0190173717681593
ENSG00000143520	FLG2	5.48170156915325e-05
ENSG00000143537	ADAM15	0.0233674547746554
ENSG00000143543	JTB	0.334754886002104
ENSG00000143545	RAB13	0.00626848780148712
ENSG00000143546	S100A8	2.10263855339046
ENSG00000143549	TPM3	0.447328150972384
ENSG00000143552	NUP210L	0.000471943925699956
ENSG00000143553	SNAPIN	0.060568676683311
ENSG00000143554	SLC27A3	0.0283058216158484
ENSG00000143556	S100A7	5.87064874412915e-05
ENSG00000143569	UBAP2L	0.0315945459694767
ENSG00000143570	SLC39A1	0.0355126906251808
ENSG00000143575	HAX1	0.164112063394609
ENSG00000143578	CREB3L4	0.00768918776491149
ENSG00000143590	EFNA3	0.00266767047650679
ENSG00000143595	AQP10	0.00112525994866201
ENSG00000143603	KCNN3	0.000356383453085947
ENSG00000143612	C1orf43	0.137378793073986
ENSG00000143614	GATAD2B	0.0356856485369526
ENSG00000143621	ILF2	0.128723331440692
ENSG00000143622	RIT1	0.0324372592018102
ENSG00000143624	INTS3	0.0167483197078423
ENSG00000143630	HCN3	0.000550416519984719
ENSG00000143633	C1orf131	0.0665455151823136
ENSG00000143641	GALNT2	0.0438746120594093
ENSG00000143643	TTC13	0.0185219220755
ENSG00000143653	SCCPDH	0.0323875968415515
ENSG00000143669	LYST	0.112908133125608
ENSG00000143674	RP5-862P8.2	0.00128443360539778
ENSG00000143702	CEP170	0.0192472366096799
ENSG00000143727	ACP1	0.182344142519758
ENSG00000143740	SNAP47	0.0660727573607726
ENSG00000143742	SRP9	0.282476906275765
ENSG00000143748	NVL	0.0167622907363053
ENSG00000143751	SDE2	0.0179382226735489
ENSG00000143753	DEGS1	0.0737085372474475
ENSG00000143756	FBXO28	0.0214345544753013
ENSG00000143761	ARF1	0.302845689939762
ENSG00000143768	LEFTY2	0.000413843978985136
ENSG00000143771	CNIH4	0.0681072529633716
ENSG00000143772	ITPKB	0.0565724179745343
ENSG00000143774	GUK1	0.418458755021073
ENSG00000143776	CDC42BPA	0.000511834262344802
ENSG00000143786	CNIH3	0.00291369239005112
ENSG00000143793	C1orf35	0.0566715212438303
ENSG00000143797	MBOAT2	0.00272837617858904
ENSG00000143799	PARP1	0.14431969157393
ENSG00000143801	PSEN2	0.00337704725924603
ENSG00000143811	PYCR2	0.0855859944089188
ENSG00000143815	LBR	0.101930031283478
ENSG00000143816	WNT9A	0.000124955721673077
ENSG00000143819	EPHX1	0.00395941632489768
ENSG00000143842	SOX13	0.00347021333652239
ENSG00000143845	ETNK2	0.00142542459667237
ENSG00000143847	PPFIA4	0.000333603655640649
ENSG00000143851	PTPN7	0.157424174673629
ENSG00000143858	SYT2	5.18463972878463e-05
ENSG00000143862	ARL8A	0.034029691808867
ENSG00000143869	GDF7	0.00112762588476101
ENSG00000143870	PDIA6	0.164803173922088
ENSG00000143878	RHOB	0.0447969726361713
ENSG00000143882	ATP6V1C2	0.00029642289930059
ENSG00000143889	HNRNPLL	0.0284401812050707
ENSG00000143891	GALM	0.038160400132668
ENSG00000143919	CAMKMT	0.0217200136769288
ENSG00000143924	EML4	0.121413706395918
ENSG00000143933	CALM2	0.610799919646812
ENSG00000143942	CHAC2	0.00825331313391094
ENSG00000143947	RPS27A	0.238505309684436
ENSG00000143951	WDPCP	0.0139663257826557
ENSG00000143952	VPS54	0.00994389305956944
ENSG00000143970	ASXL2	0.028498720542054
ENSG00000143971	ETAA1	0.00840119208970054
ENSG00000143977	SNRPG	0.285220094848899
ENSG00000143994	ABHD1	0.00598413463110524
ENSG00000143995	MEIS1	0.00200626003214157
ENSG00000144021	CIAO1	0.0479626177308371
ENSG00000144026	ZNF514	0.0133541326135959
ENSG00000144028	SNRNP200	0.0992639667894771
ENSG00000144029	MRPS5	0.0868957644589562
ENSG00000144031	ANKRD53	0.000443471232324835
ENSG00000144034	TPRKB	0.104117286890394
ENSG00000144036	EXOC6B	0.00361291474443788
ENSG00000144040	SFXN5	0.0158597027367762
ENSG00000144043	TEX261	0.0261637676671006
ENSG00000144045	DQX1	6.54277019979001e-05
ENSG00000144048	DUSP11	0.0685030054539373
ENSG00000144057	ST6GAL2	4.39452269091587e-05
ENSG00000144061	NPHP1	0.00126082465841047
ENSG00000144063	MALL	0.000296270289273174
ENSG00000144115	THNSL2	0.00126183714794376
ENSG00000144118	RALB	0.0506361711545951
ENSG00000144120	TMEM177	0.0116846235551086
ENSG00000144130	NT5DC4	1.12374577450849e-06
ENSG00000144134	RABL2A	0.0146244046747134
ENSG00000144136	SLC20A1	0.0512944847110027
ENSG00000144152	FBLN7	0.0104707277741882
ENSG00000144161	ZC3H8	0.0573019828853789
ENSG00000144182	LIPT1	0.02769451167906
ENSG00000144199	FAHD2B	0.0139307735091339
ENSG00000144214	LYG1	0.000564465844798165
ENSG00000144218	AFF3	0.0335780600659159
ENSG00000144224	UBXN4	0.140294524702404
ENSG00000144228	SPOPL	0.0151466481418226
ENSG00000144231	POLR2D	0.0343725671405985
ENSG00000144233	AMMECR1L	0.00509747334042219
ENSG00000144283	PKP4	0.00417773709595171
ENSG00000144290	SLC4A10	0.0152886200901708
ENSG00000144306	SCRN3	0.00932021781129458
ENSG00000144320	KIAA1715	0.0234383935736453
ENSG00000144339	TMEFF2	6.72983561871246e-05
ENSG00000144354	CDCA7	0.00900800581912926
ENSG00000144357	UBR3	0.0223340587918342
ENSG00000144362	PHOSPHO2	0.00608235249287205
ENSG00000144366	GULP1	6.33428613208093e-05
ENSG00000144369	FAM171B	0.000880199346021274
ENSG00000144381	HSPD1	0.139947622919387
ENSG00000144395	CCDC150	0.000888458405854671
